,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (should appear 13-Mar-12),Time start (should be 24hr e.g. 14:34),Time end (should be 24hr e.g. 15:34),Duration of obs period (min),location,your name,Data collected  - enter one of these 4 options (FO; FO+SCAN; FO+SCAN+GROOM; FO+SCAN+GROOM+AGG),Scan time,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Sep-12,09:50,10:23,33,Outside,Jon,FO+SCAN+GROOM+AGG,0min,OOS,RE,RE,RE,OOS,OOS,RE,TR,OOS,OOS,RE,TR,RE,RE,OOS,OOS,OOS,TR,TR,KD LB DA LU EM RE PA FK LI ED SO,LU,DA,2m,,N,,N,,,,,,,LU,N,,,,N,,N,,,Y,08:11,,,
17-Sep-12,09:50,10:23,33,Outside,Jon,FO+SCAN+GROOM+AGG,10min,OOS,G,G,G+R,OOS,OOS,G+R,OOS,OOS,G,TR,OOS,R,RE,OOS,OOS,OOS,OOS,OOS,KD LB DA LU KL RE FK LI,KL,FK,0m,,N,,N,,,,,,,KL,N,,,,N,,N,,,Y,06:55,,,
17-Sep-12,09:50,10:23,33,Outside,Jon,FO+SCAN+GROOM+AGG,20min,OOS,G,OOS,G+R,OOS,TR,G+R,OOS,OOS,TR,OOS,RE,R,EA,OOS,OOS,OOS,OOS,OOS,KD DA CI LU KL PA FK LI,LI,PA,1m,,N,,Y,10:13,Mouth,"PA, KD, FK","1m, 3m, 3m","N, N, N",,LI,N,,,,N,,N,,,N,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:16,Mouth,"PA, KD, FK, LO","1m, 2m, 3m, 3m","N, Y, N, N",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:18,Mouth,"PA, KD, FK, LO","1m, 2m, 3m, 3m","N, Y, N, N",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:19,Mouth,"PA, KD, FK, LO","1m, 3m, 3m, 3m","N, N, N, N",,,,,,,,,,,,,,,,
17-Sep-12,09:50,10:23,33,Outside,Jon,FO+SCAN+GROOM+AGG,30min,OOS,G+R,OOS,RE,RE,EA,RE,OOS,OOS,OOS,OOS,TR,G+R,EA,RE,OOS,OOS,OOS,OOS,KD DA LO CI LU PA FK LI HL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Sep-12,10:27,10:59,32,Pod 3,Rachel,FO+SCAN+GROOM+AGG,0min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,RE,TR,RE,PL,PL,RE HL PE EV ED SO,PE,EV,3m,,N,,N,,,,,,,PE,N,,,,N,,N,,,Y,01:25,,,
17-Sep-12,10:27,10:59,32,Pod 3,Rachel,FO+SCAN+GROOM+AGG,10min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,TR,RE,OOS,OOS,OOS,RE,EA,TR,EA,RE,KL RE HL PE EV ED SO,ED,SO,<1m,,N,,N,,,,,,,ED,N,,,,N,,N,,,N,,,,
17-Sep-12,10:27,10:59,32,Pod 3,Rachel,FO+SCAN+GROOM+AGG,20min,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,PL,RE,RE,PL,RE,CI RE HL PE EV ED SO,EV,PE,1m,,N,,N,,,,,,,EV,N,,,,N,,N,,,N,,,,
17-Sep-12,10:27,10:59,32,Pod 3,Rachel,FO+SCAN+GROOM+AGG,30min,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,PL,RE,RE,PL,RE,CI RE HL PE EV ED SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Sep-12,11:03,11:34,31,Outside,Jon,FO+SCAN+GROOM+AGG,0min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,RE,RE,OOS,OOS,OOS,OOS,OOS,PA FK LI,FK,LI,5m,,N,,N,,,,,,,FK,N,,,,N,,N,,,N,,,,
17-Sep-12,11:03,11:34,31,Outside,Jon,FO+SCAN+GROOM+AGG,10min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,G,R,OOS,OOS,OOS,OOS,OOS,PA FK LI,PA,FK,5m,,N,,N,,,,,,,PA,N,,,,N,,N,,,N,,,,
17-Sep-12,11:03,11:34,31,Outside,Jon,FO+SCAN+GROOM+AGG,20min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,G,R,OOS,OOS,OOS,OOS,OOS,PA FK LI,LI,FK,0m,,N,,N,,,,,,,LI,N,,,,N,,N,,,N,,,,
17-Sep-12,11:03,11:34,31,Outside,Jon,FO+SCAN+GROOM+AGG,30min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,G,R,OOS,OOS,OOS,OOS,OOS,PA FK LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Sep-12,11:35,12:08,33,Pod 3,Rachel,FO+SCAN+GROOM+AGG,0min,OOS,RE,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,G,OOS,OOS,OOS,RE,RE,R,RE,RE,KD CI RE HL PE EV ED SO,SO,HL,<1m,,N,,N,,,,,,,SO,N,,,,N,,N,,,Y,06:40,,,
17-Sep-12,11:35,12:08,33,Pod 3,Rachel,FO+SCAN+GROOM+AGG,10min,OOS,OOS,OOS,TR,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,RE,RE,RE,EA,RE,DA RE HL PE EV ED SO,HL,SO,3m,,N,,Y,11:49,Mouth,EV,0m,Y,,HL,N,,,,N,,N,,,N,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:50,Mouth,EV,<1m,N,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:51,Mouth,EV,<1m,N,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:52,Mouth,EV,2m,N,,,,,,,,,,,,,,,,
17-Sep-12,11:35,12:08,33,Pod 3,Rachel,FO+SCAN+GROOM+AGG,20min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,RE,EA,OOS,RE,RE,RE,OOS,RE,RE PA FK HL PE EV SO,RE,EV,<1m,,N,,N,,,,,,,RE,N,,,,N,,N,,,N,,,,
17-Sep-12,11:35,12:08,33,Pod 3,Rachel,FO+SCAN+GROOM+AGG,30min,TR,RE,OOS,OOS,RE,OOS,OOS,OOS,OOS,RE,RE,RE,TR,TR,RE,RE,RE,RE,RE,Q KD LO KL RE PA FK LI HL PE EV ED SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Sep-12,12:11,12:44,34,Pod 3,Jon,FO+SCAN+GROOM+AGG,0min,OOS,RE,OOS,OOS,RE,RE,OOS,TR,OOS,RE,CL,RE,G,R,RE,EA,RE,RE,RE,KD LO CI EM KL RE PA FK LI HL PE EV ED SO,KL ,EV,2m,,N,,N,,,,,,,KL,N,,,,N,,N,,,N,,,,
17-Sep-12,12:11,12:44,34,Pod 3,Jon,FO+SCAN+GROOM+AGG,10min,OOS,RE,OOS,OOS,EA,EA,OOS,OOS,RE,TR,EA,RE,G,R,RE,EA,RE,TR,RE,KD LO CI LY KL RE PA FK LI HL PE EV ED SO,LY,EV,2m,,N,,N,,,,,,,LY,N,,,,N,,N,,,N,,,,
17-Sep-12,12:11,12:44,34,Pod 3,Jon,FO+SCAN+GROOM+AGG,20min,OOS,RE,EA,OOS,RE,RE,OOS,OOS,RE,OOS,RE,RE,G,R,OOS,RE,RE,RE,RE,KD LB LO CI LY RE PA FK LI PE EV ED SO,PE,RE,<1m,,N,,N,,,,,,,PE,N,,,,N,,N,,,N,,,,
17-Sep-12,12:11,12:44,34,Pod 3,Jon,FO+SCAN+GROOM+AGG,30min,OOS,OOS,OOS,OOS,OOS,TR,OOS,TR,RE,OOS,OOS,RE,OOS,RE,OOS,OOS,TR,RE,PL,CI EM LY PA LI EV ED SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Sep-12,14:25,14:36,11,Outside (Top),Jon,FO+SCAN+GRROM+AGG,0min,RE,OOS,OOS,OOS,OOS,OOS,RE,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,Q LU EM,LU,EM,5m,,N,,N,,,,,,,LU,N,,,,N,,N,,,N,,,,
17-Sep-12,14:25,14:36,11,Outside (Top),Jon,FO+SCAN+GRROM+AGG,10min,OOS,OOS,OOS,OOS,OOS,OOS,RE,TR,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,LU EM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Sep-12,,,,,,,20min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Sep-12,,,,,,,30min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan and focal ended early as all went OOS,,
17-Sep-12,14:43,15:03,20,Outside,Rachel,FO+SCAN+GROOM+AGG,0min,TR,OOS,OOS,RE,TR,RE,OOS,OOS,OOS,TR,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,Q DA LO CI KL,DA,LO,5m,,N,,N,,,,,,,DA,N,,,,N,,N,,,Y,00:46,,,
17-Sep-12,14:43,15:03,20,Outside,Rachel,FO+SCAN+GROOM+AGG,10min,OOS,OOS,OOS,OOS,O,OOS,OOS,TR,OOS,OOS,OOS,OOS,OOS,O,OOS,OOS,OOS,OOS,OOS,LO EM LI,LI,LO,0m,,Y,Carrot,N,,,,,,,LI,N,,,,Y,ED,N,,,Y,06:22,,,
17-Sep-12,,,,,,,20min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Sep-12,,,,,,,30min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Sep-12,15:08,15:42,34,Pod 3,Jon,FO+SCAN+GROOM+AGG,0min,OOS,RE,OOS,EA,RE,RE,OOS,RE,RE,RE,RE,RE,EA,RE,RE,RE,OOS,EA,EA,KD DA LO CI EM LY KL RE PA FK LI HL PE ED SO,SO ,RE,1m,,Y,Carrot,N,,,,,,,SO,N,,,,N,,N,,,N,,,,
17-Sep-12,15:08,15:42,34,Pod 3,Jon,FO+SCAN+GROOM+AGG,10min,RE,RE,EA,RE,RE,EA,OOS,RE,RE,RE,G,RE,G,R,RE,OOS,OOS,G,R,Q KD LB DA LO CI EM LY KL RE PA FK LI HL ED SO,LB,HL,0m,,N,,N,,,,,,,LB,N,,,,N,,N,,,N,,,,
17-Sep-12,15:08,15:42,34,Pod 3,Jon,FO+SCAN+GROOM+AGG,20min,OOS,OOS,R,OOS,OOS,RE,OOS,OOS,OOS,OOS,G,RE,G,R,G,G,RE,G,R,LB CI RE PA FK LI HL PE EV ED SO,ED,LI,0m,,N,,N,,,,,,,ED,N,,,,N,,N,,,Y,00:56,,,
17-Sep-12,15:08,15:42,34,Pod 3,Jon,FO+SCAN+GROOM+AGG,30min,OOS,OOS,RE,TR,OOS,TR,RE,OOS,RE,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,RE,OOS,LB DA CI LU LY FK ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Use  name codes (all capitals) seprated by a single space (no commas or other punctualtion),,,,,,,,,,,,,,,,,,,,,,,,,,,,
For columns A-G copy the infomation down so each row with data from this observation period has this corresponding data with it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (should appear 13-Mar-12),Time start (should be 24hr e.g. 14:34),Time end (should be 24hr e.g. 15:34),Duration of obs period (min),location,your name,Data collected  - enter one of these 4 options (FO; FO+SCAN; FO+SCAN+GROOM; FO+SCAN+GROOM+AGG),Scan time,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Sep-12,09:24,09:56,32,Outside,Rachel,FO+SCAN+GROOM+AGG,0min,EA,TR,FO,EA,FO,OOS,FO,FO,FO,FO,FO,OOS,OOS,OOS,OOS,OOS,OOS,FO,OOS,Q KD LB DA LO LU EM LY KL RE ED,Q,LO,5m,,Y,"Grass, raisins",N,,,,,,,Q,N,,,,N,,N,,,Y,09:45,,,
18-Sep-12,09:24,09:56,32,Outside,Rachel,FO+SCAN+GROOM+AGG,10min,OOS,OOS,FO,EA,TR,OOS,OOS,TR,FO,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,FO,OOS,LB DA LO EM LY ED,DA,EM,1m,,Y,Sweet potato,N,,,,,,,DA,N,,,,N,,N,,,N,,,,
18-Sep-12,09:24,09:56,32,Outside,Rachel,FO+SCAN+GROOM+AGG,20min,OOS,OOS,OOS,RE,RE,RE,OOS,RE,OOS,OOS,OOS,FO,OOS,OOS,OOS,OOS,OOS,OOS,OOS,DA LO CI EM PA,LO,EM,2m,,Y,Grass,N,,,,,,,LO,N,,,,N,,N,,,N,,,,
18-Sep-12,09:24,09:56,32,Outside,Rachel,FO+SCAN+GROOM+AGG,30min,OOS,RE,OOS,RE,RE,RE,OOS,RE,OOS,OOS,OOS,OOS,FO,RE,OOS,OOS,OOS,OOS,OOS,KD DA LO CI EM FR LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Sep-12,09:59,10:31,32,Pod 3,Jon,FO+SCAN+GROOM+AGG,0min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,EA,TR,OOS,RE,RE,RE,RE,OOS,RE PA FK LI HL PE EV ED,EV,RE,2m,,N,,N,,,,,,,EV,N,,,,N,,N,,,N,,,,
18-Sep-12,09:59,10:31,32,Pod 3,Jon,FO+SCAN+GROOM+AGG,10min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,RE,EA,OOS,RE,SG,RE,OOS,EA,RE PA FK LI HL PE EV SO,PE,PA,2m,,N,,N,,,,,,,PE,N,,,,N,,N,,,N,,,,
18-Sep-12,09:59,10:31,32,Pod 3,Jon,FO+SCAN+GROOM+AGG,20min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,RE,EA,OOS,RE,RE,RE,OOS,SG,RE PA FK HL PE EV SO,SO,RE,<1m,,N,,N,,,,,,,SO,N,,,,N,,N,,,N,,,,
18-Sep-12,09:59,10:31,32,Pod 3,Jon,FO+SCAN+GROOM+AGG,30min,OOS,RE,OOS,OOS,OOS,EA,OOS,OOS,OOS,OOS,RE,RE,RE,OOS,RE,RE,SG,OOS,RE,KD CI RE PA FK HL PE EV SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Sep-12,10:33,11:05,32,Outside,Rachel,FO+SCAN+GROOM+AGG,0min,OOS,OOS,OOS,RE,G,OOS,OOS,FO,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,R,OOS,DA LO EM LI ED,EM,DA,10m,,Y,Raisins,N,,,,,,,EM,N,,,,N,,N,,,Y,02:26,,,
18-Sep-12,10:33,11:05,32,Outside,Rachel,FO+SCAN+GROOM+AGG,10min,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,RE,OOS,Q LI ED,ED,LI,1m,,N,,N,,,,,,,ED,N,,,,N,,N,,,Y,09:16,,,
18-Sep-12,10:33,11:05,32,Outside,Rachel,FO+SCAN+GROOM+AGG,20min,RE,OOS,FO,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,Q LB LI ,Q,LI,5m,,N,,N,,,,,,,Q,N,,,,N,,N,,,N,,,,
18-Sep-12,10:33,11:05,32,Outside,Rachel,FO+SCAN+GROOM+AGG,30min,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,O,OOS,Q LI ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Sep-12,11:12,11:44,32,Pod 3,Jon,FO+SCAN+GROOM+AGG,0min,OOS,RE,OOS,OOS,RE,RE,OOS,OOS,OOS,OOS,RE,RE,SG,OOS,RE,RE,SG,OOS,RE,KD LO CI RE PA FK HL PE EV ED SO,LO,PA,1m,,N,,N,,,,,,,LO,N,,,,N,,N,,,Y,02:12,,,
18-Sep-12,11:12,11:44,32,Pod 3,Jon,FO+SCAN+GROOM+AGG,10min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,TR,OOS,OOS,SG,RE,RE HL ED SO,SO,RE,4m,,N,,N,,,,,,,SO,N,,,,N,,N,,,N,,,,
18-Sep-12,11:12,11:44,32,Pod 3,Jon,FO+SCAN+GROOM+AGG,20min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,EA,RE,RE,RE,OOS,G,OOS,EA,RE,RE,KL RE PA FK HL EV ED SO,KL,SO,3m,,N,,N,,,,,,,KL,N,,,,N,,N,,,Y,04:32,,,
18-Sep-12,11:12,11:44,32,Pod 3,Jon,FO+SCAN+GROOM+AGG,30min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,O,OOS,RE,OOS,RE,RE,RE,RE,TR,RE FK HL PE EV ED SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Sep-12,11:57,12:14,17,Outside,Rachel,FO+SCAN+GROOM+AGG,0min,OOS,OOS,OOS,EA,OOS,OOS,OOS,OOS,EA,OOS,OOS,OOS,OOS,RE,RE,OOS,OOS,OOS,OOS,DA LY LI HL,LY,LI,<1m,,Y,Sweet Potato,N,,,,,,,LY,N,,,,N,,N,,,N,,,,
18-Sep-12,11:57,12:14,17,Outside,Rachel,FO+SCAN+GROOM+AGG,10min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,EA,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,LY HL,HL,LY,>10m,,N,,N,,,,,,,HL,N,,,,N,,N,,,Y,02:29,,,
18-Sep-12,11:57,12:14,17,Outside,Rachel,FO+SCAN+GROOM+AGG,20min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Sep-12,11:57,12:14,17,Outside,Rachel,FO+SCAN+GROOM+AGG,30min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Sep-12,15:38,16:09,31,Pod 3,Jon,FO+SCAN+GROOM+AGG,0min,OOS,OOS,OOS,OOS,OOS,TR,OOS,OOS,OOS,OOS,EA,OOS,OOS,OOS,OOS,OOS,EA,OOS,OOS,CI RE EV,EV,RE,1m,,Y,Mango,N,,,,,,,EV,N,,,,N,,N,,,N,,All chimps went OOS so data collection ended,,
18-Sep-12,15:38,16:09,31,Pod 3,Jon,FO+SCAN+GROOM+AGG,10min,OOS,OOS,OOS,EA,RE,RE,OOS,OOS,OOS,OOS,EA,OOS,OOS,RE,OOS,OOS,EA,CL,OOS,DA LO CI RE LI EV ED,ED,LI,2m,,Y,Mango,N,,,,,,,ED,N,,,,Y,KD,N,,,N,,,,
18-Sep-12,15:38,16:09,31,Pod 3,Jon,FO+SCAN+GROOM+AGG,20min,OOS,OOS,OOS,EA,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,EA,OOS,DA CI ED,DA,CI,5m,,Y,Brocolli,N,,,,,,,DA,N,,,,N,,N,,,Y,05:51,,,
18-Sep-12,15:38,16:09,31,Pod 3,Jon,FO+SCAN+GROOM+AGG,30min,OOS,OOS,RE,OOS,OOS,RE,OOS,OOS,OOS,SG,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,LB CI KL ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (should appear 13-Mar-12),Time start (should be 24hr e.g. 14:34),Time end (should be 24hr e.g. 15:34),Duration of obs period (min),location,your name,Data collected  - enter one of these 4 options (FO; FO+SCAN; FO+SCAN+GROOM; FO+SCAN+GROOM+AGG),Scan time,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Sep-12,09:58,10:29,31,Outside,Rachel,FO+SCAN+GROOM+AGG,0min,OOS,OOS,OOS,OOS,RE,EA,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,LO CI LU,CI,LU,0m,,Y,"Grass, Leaves",N,,,,,,,CI,N,,,,N,,N,,,N,,,,
19-Sep-12,09:58,10:29,31,Outside,Rachel,FO+SCAN+GROOM+AGG,10min,OOS,OOS,OOS,RE,RE,EA,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,DA LO CI,DA,CI,5m,,N,,N,,,,,,,DA,N,,,,N,,N,,,N,,,,
19-Sep-12,09:58,10:29,31,Outside,Rachel,FO+SCAN+GROOM+AGG,20min,OOS,OOS,OOS,RE,RE,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,EA,OOS,OOS,OOS,OOS,OOS,DA LO CI LI,LO,CI,5m,,N,,N,,,,,,,LO,N,,,,N,,N,,,N,,,,
19-Sep-12,09:58,10:29,31,Outside,Rachel,FO+SCAN+GROOM+AGG,30min,OOS,OOS,OOS,SG,RE,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,TR,OOS,OOS,OOS,OOS,OOS,DA LO CI LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
