"","chimp","Sub..","Year4","Glucose","BUN","Creatine","Protein","Albumn","Bilirubn","alkphos","sgpt","sgot","cholesterol","calcium","phosphate","sodium","potassium","chloride","ag_ratio","bc_ratio","globulin","lipase","amylase","triglicerides","cpk","ggtp","magnesium","osmolal","Year3","Glucose.1","BUN.1","Creatin","Protein.1","Albumn.1","Bilirubn.1","alkphos.1","sgpt.1","sgot.1","cholesterol.1","calcium.1","phosphate.1","sodium.1","potassium.1","chloride.1","ag_ratio.1","bc_ratio.1","globulin.1","lipase.1","amylase.1","triglicerides.1","cpk.1","ggtp.1","magnesium.1","osmolal.1","Year2","Glucose.2","BUN.2","Creatin.1","Protein.2","Albumn.2","Bilirubn.2","alkphos.2","sgpt.2","sgot.2","cholesterol.2","calcium.2","phosphate.2","sodium.2","potassium.2","chloride.2","ag_ratio.2","bc_ratio.2","globulin.2","lipase.2","amylase.2","triglicerides.2","cpk.2","ggtp.2","magnesium.2","osmolal.2","Year1","Glucose.3","BUN.3","Creatin.2","Protein.3","Albumn.3","Bilirubn.3","alkphos.3","sgpt.3","sgot.3","cholesterol.3","calcium.3","phosphate.3","sodium.3","potassium.3","chloride.3","ag_ratio.3","bc_ratio.3","globulin.3","lipase.3","amylase.3","triglicerides.3","cpk.3","ggtp.3","magnesium.3","osmolal.3","DaysInterval1","DaysInterval2","DaysInterval3","AverageDaysInterval","Interval1Centered","Interval2Centered","Interval3Centered","X","DOB.x","Dam.x","Sire.x","Sex.x","Rater.x","DOPR.x","DaysAgeatTest","YearsAgeatTest","location.x","Version.x","Group.size.x","fear.x","dom.x","pers.x","caut.x","stbl.x","aut.x","stngy.x","jeals.x","reckl.x","soc.x","tim.x","symp.x","play.x","sol.x","actv.x","help.x","buly.x","aggr.x","manp.x","gntl.x","affc.x","exct.x","impl.x","inqs.x","subm.x","depd.x","irri.x","pred.x","decs.x","depr.x","sens.x","defn.x","intll.x","prot.x","invt.x","clmy.x","errc.x","frdy.x","lazy.x","dsor.x","unem.x","imit.x","indp.x","DOB.y","Dam.y","Sire.y","location.y","Group.size.y","Sex.y","Rater.y","DOPR.y","Version.y","reckl.y","aut.y","symp.y","sol.y","buly.y","actv.y","fear.y","caut.y","imit.y","unem.y","stngy.y","play.y","sens.y","exct.y","aggr.y","indp.y","intll.y","affc.y","stbl.y","help.y","tim.y","impl.y","depd.y","decs.y","defn.y","irri.y","lazy.y","invt.y","dom.y","pred.y","frdy.y","depr.y","clmy.y","prot.y","subm.y","gntl.y","manp.y","soc.y","inqs.y","jeals.y","pers.y","errc.y","dsor.y","fear.z","pers.z","caut.z","stbl.z","aut.z","stngy.z","jeals.z","reckl.z","soc.z","tim.z","symp.z","play.z","sol.z","actv.z","help.z","buly.z","aggr.z","manp.z","gntl.z","affc.z","exct.z","impl.z","inqs.z","subm.z","depd.z","irri.z","pred.z","decs.z","depr.z","sens.z","defn.z","intll.z","prot.z","invt.z","clmy.z","errc.z","frdy.z","lazy.z","dsor.z","unem.z","imit.z","indp.z"
"109","Lamar","555","12/11/2003",88,9,1.1,7.7,3.7,0.2,149,30,23,207,8.3,2.6,147,4,104,0.9,8,4,47,51,69,180,22,2,289,"01/06/2003",100,11,1.2,6.7,3.5,0.2,106,29,21,220,8.6,2.1,141,3.2,101,1.1,9,3.2,31,42,51,142,22,1.7,278,"01/10/2002",116,10,1.4,7.1,3.6,0.1,99,42,37,197,9.7,2.1,145,3.3,101,1,7,3.5,60,48,69,355,36,1.7,286,"11/09/2000",127,11,1.2,6.9,3.9,0.2,103,31,24,227,8.7,2,140,3.5,99,1.3,9,3,30,31,56,238,37,1.6,278,427,361,339,375.67,51,-15,-37,99,"4/27/1988","Lolita","Walnut",1,"LF","7/24/97",3375,9.5,"Yerkes","A",2,4,3,3,5,4,1,1,4,1,4,2,4,5,3,5,4,4,3,2,4,5,4,2,5,5,4,2,4,4,2,5,3,4,4,6,2,4,4,2,2,2,2,4,"4/27/1988","Lolita","Walnut","Yerkes",2,1,"DP","8/17/97","B",2,3,6,2,2,6,3,7,4,2,6,6,6,3,2,5,6,7,6,5,4,2,5,5,2,2,2,6,6,4,7,1,1,5,1,6,4,7,6,7,4,3,2,3.5,3.5,6,5,2,3.5,5.5,1.5,5.5,3,5,5.5,2.5,5.5,4.5,3,2.5,3,5,6,3.5,2,5.5,3,4.5,2,4,4.5,1.5,5.5,2.5,5,4.5,6,1.5,3.5,5.5,2,2,2,3,4.5
"110","Lana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"10/07/1970","Banana","Hal",0,"MB","06/05/2002",11564,32.5,"Yerkes","B",4,1,2,2,7,7,6,1,1,1,4,5,5,2,2,2,6,1,1,6,6,5,1,6,5,6,5,3,6,7,3,7,1,6,6,5,1,2,4,5,1,3,5,7,"10/07/1970","Banana","Hal","Yerkes",4,0,"JK","06/05/2002","B",1,6,4,2,1,2,5,7,4,3,6,2,7,4,2,4,7,6,4,4,4,5,4,6,2,4,3,3,2,6,4,1,2,6,6,4,4,5,5,6,4,1,1,3,3,7,5.5,6,3.5,3.5,1,4.5,4.5,4.5,2,2,2,5,1,1.5,5,5,5.5,2.5,5.5,5,6,4.5,3.5,6,6.5,2,7,1.5,6.5,6,4,1.5,1.5,4,4,1,3,4.5,5.5
"111","Lee","576","1/16/03",122,11,0.9,7.4,3.3,0.1,115,83,66,294,9.4,1.9,144,2.5,96,0.8,12,4.1,75,27,145,1111,9,1.5,283,"12/10/2001",91,7,1,6.9,3.1,0.1,57,32,17,174,8.7,2.2,138,3.9,102,0.8,7,3.8,28,15,93,252,16,1.7,271,"2/21/01",110,9,1,7.3,3.3,0.2,82,40,26,168,9,2.4,142,3.7,105,0.8,9,4,38,16,95,222,20,1.6,280,"01/12/2000",112,7,0.9,7.5,3.3,0.1,73,48,22,202,9.6,3.3,135,3.3,99,0.8,8,4.2,23,22,75,351,21,1.9,266,406,292,402,366.67,39,-75,35,101,"12/29/1983","Halpha","Jiggs",0,"WH","07/12/1997",4944,13.9,"Yerkes","A",2,3,2,5,4,5,3,5,5,4,4,4,3,5,4,4,5,4,5,5,3,3,5,5,4,5,5,2,5,5,5,3,5,5,5,5,4,2,5,2,3,5,4,5,"12/29/1983","Halpha","Jiggs","Yerkes",2,0,"DP","7/27/01","B",3,1,5,3,4,2,2,5,3,2,6,3,5,3,2,6,6,6,6,3,2,4,3,5,6,2,6,4,6,6,6,2,5,5,4,4,3,6,3,6,4,2,5,2.5,4.5,4.5,5.5,2,5.5,5.5,3.5,5,3,4,4,3.5,3,4,4,3.5,4,3.5,4.5,4,4.5,3.5,4.5,4,2,5.5,5,3.5,4,5.5,5.5,5,4.5,4.5,2,5.5,4,4,3.5,3.5,5.5
"112","Lena","516","3/24/04",84,8,0.6,6.7,3.3,0.2,73,23,23,151,8.6,3.7,140,3.1,95,1,13,3.4,46,11,42,297,21,1.2,274,"4/21/03",96,9,0.4,7.1,3.3,0.1,60,29,41,154,8.5,2,140,3.3,119,0.9,23,3.8,36,11,46,344,21,1.1,275,"03/08/2002",88,9,0.7,7.5,3.3,0.2,7,31,37,161,8.9,1.7,146,3,102,0.8,13,4.2,28,10,71,592,21,1.4,285,"04/04/2001",103,11,0.9,7.4,3.2,0.2,62,31,33,147,9.1,2.8,140,3.4,100,0.8,12,4.2,29,16,73,347,32,1.4,276,338,409,338,361.67,-24,47,-24,102,"2/29/1976","Reba","Hep",0,"AH","7/15/01",9268,26,"Yerkes","A",2,4,3,4,6,3,2,2,2,2,5,4,5,2,4,3,4,1,1,6,5,5,4,3,5,6,3,1,3,4,3,6,5,5,4,5,4,2,4,4,3,4,4,3,"2/29/1976","Reba","Hep","Yerkes",2,0,"BN","06/02/2000","A",2,2,3,3,3,3,4,4,3,2,4,4,4,4,3,4,4,3,4,3,3,3,3,4,3,3,3,4,4,4,3,3,1,4,3,4,3,4,4,4,4,1,2,4,4,5,3.5,2,3,3,2,4.5,3.5,4,3,3.5,3,3.5,2,2,4.5,4.5,4,4,3,4.5,4.5,3,2,3.5,4,3,5,4,4.5,4,4.5,2.5,1.5,3.5,3.5,2.5,3,3.5,3.5
"113","Les","407","11/12/2003",160,6,1.2,6.3,3,0.1,98,30,17,187,8.1,2.2,143,3.2,105,0.9,5,3.3,33,16,103,140,11,1.3,283,"01/06/2003",89,16,1.2,6.6,3.2,0.1,133,30,17,204,8.5,1.9,143,3.1,105,0.9,13,3.4,26,18,60,288,14,1.6,282,"11/13/01",83,11,1.1,7.3,3.4,0.2,140,40,24,242,8.4,3.4,142,3.4,96,0.9,10,3.9,36,34,118,262,39,1.5,279,"11/09/2000",131,13,1.2,6.6,3.5,0.2,113,32,20,226,8,2.2,143,3.2,102,1.1,11,3.1,20,9,102,219,17,1.6,284,369,419,310,366,3,53,-56,103,"09/08/1975","Flora","Hal",1,"MW","7/15/01",9442,26.5,"Yerkes","A",2,7,1,6,6,2,6,5,6,3,2,6,4,2,3,5,2,1,3,4,2,2,7,5,2,7,2,5,5,4,4,6,1,4,1,2,2,6,3,3,5,2,1,1,"09/08/1975","Flora","Hal","Yerkes",2,1,"AH","7/30/01","B",3,3,2,5,2,4,7,5,4,2,3,3,5,5,2,3,4,3,2,3,6,3,5,3,2,4,4,4,1,3,3,4,4,2,7,4,5,3,4,5,5,5,3,7,5.5,5.5,2,4.5,4,5.5,3,2.5,6,3,2.5,4,4.5,2.5,1.5,2.5,4.5,3,2.5,6,4,3,7,3.5,4.5,4,3.5,4,5.5,1.5,4,1.5,3,3,5.5,3,3.5,4,2,2.5,2
"114","Leslie","538","2/17/03",100,10,1.2,8.3,3.6,0.2,109,24,15,132,9.2,3.4,137,3,105,0.8,8,4.7,29,22,123,141,27,1.5,270,"3/28/02",100,8,0.9,8.2,3.7,0.2,88,28,25,148,9.3,3.7,143,3.3,102,0.8,9,4.5,33,18,189,134,28,1.7,281,"3/22/01",115,9,1,7.7,3.5,0.1,72,27,11,159,9.2,2.3,137,3.4,101,0.8,9,4.2,23,12,66,94,26,1.4,271,"04/12/2000",105,8,1.1,7.8,3.6,0.1,78,32,19,147,8.9,2,135,3.3,101,0.9,7,4.2,24,14,114,145,42,1.6,266,344,371,326,347,-3,24,-21,104,"01/01/1970","","",0,"AH","7/26/01",11529,32.4,"Yerkes","A",11,2,5,2,3,6,4,2,2,2,5,2,5,3,4,1,4,2,2,4,5,5,3,3,3,3,3,2,5,4,4,4,3,4,5,4,4,3,5,7,3,5,4,5,"01/01/1970","","","Yerkes",11,0,"WH","9/26/97","B",1,5,5,4,3,2,5,6,2,5,5,1,3,2,3,6,5,5,6,3,5,2,4,5,3,3,5,4,5,6,5,5,3,4,3,5,5,5,3,2,5,2,2,3.5,3.5,4.5,6,4.5,3.5,2,1.5,5,3.5,5,2,4,1.5,3.5,2.5,2.5,4.5,5,5,2.5,2.5,3,3,3.5,2.5,5.5,4.5,4.5,3.5,3,4.5,4.5,4,3.5,2.5,5,6,2.5,5,3,5.5
"115","Lil'One","488","03/10/2003",104,5,0.6,7.3,3.6,0.2,156,29,19,192,8.8,3.7,143,2.9,103,1,8,3.7,54,25,71,130,18,1.8,279,"05/08/2002",116,9,0.7,7,3.7,0.3,173,23,22,187,8.9,1.9,143,2.9,98,1.1,13,3.3,53,24,85,114,23,2,281,"11/13/01",101,6,0.8,7.2,3.5,0.2,155,21,32,181,8.5,2.2,144,2.5,95,0.9,8,3.7,42,19,111,666,30,2.1,280,"04/04/2000",89,8,0.8,7.7,3.4,0.1,86,15,18,205,8.3,2.9,139,3,102,0.8,10,4.3,27,23,92,175,15,2,272,588,176,306,356.67,231,-181,-51,105,"01/01/1969","","",0,"AH","7/26/01",11894,33.4,"Yerkes","A",9,5,3,5,4,3,2,1,2,3,4,4,5,3,3,3,5,3,3,5,5,5,5,3,4,3,3,3,5,4,3,5,3,5,5,5,5,3,5,3,2,3,4,3,"01/01/1969","","","Yerkes",9,0,"SS","1/14/99","B",2,1,5,4,2,2,2,4,1,3,6,2,5,2,1,6,7,6,5,4,3,1,2,6,4,1,2,4,4,6,6,1,1,5,4,6,5,5,6,5,6,2,2,3.5,5.5,4,4,1.5,3.5,3.5,2.5,4.5,3.5,5,2.5,3.5,2.5,4.5,2.5,2,5,5.5,5.5,3.5,2,5,3.5,2.5,2,5.5,5,2,5,3.5,6,5,4.5,3,2.5,5.5,2.5,2,3,2.5,4.5
"116","Lindsey","710","11/07/1999",85,32,1.1,6.8,3.6,0.1,464,42,28,168,9.9,5.1,139,4.2,101,1.1,29,3.2,39,12,73,448,35,2.4,283,"09/02/1998",99,16,0.9,7.6,3.9,0.3,471,41,18,212,9.6,5.3,139,3.9,104,1.1,18,3.7,12,14,71,268,43,1.8,277,"8/19/97",97,17,0.7,6.7,3.2,0.3,404,31,13,215,9,6.2,136,4.8,104,0.9,24,3.5,NA,NA,90,113,NA,NA,NA,"8/26/96",70,9,0.6,6.7,3.4,0.4,391,39,12,230,9.3,5.6,138,4.6,104,1,15,3.3,NA,NA,93,102,NA,NA,NA,358,379,431,389.33,-31,-10,42,106,"02/10/1994","Leslie","Lux",0,"KG","02/01/1998",1452,4.1,"Yerkes","A",NA,4,5,6,5,3,5,4,6,3,5,5,5,4,3,4,5,4,3,7,4,5,5,3,5,5,6,4,4,6,4,5,2,6,4,5,4,4,4,3,2,4,5,3,"02/10/1994","Leslie","Lux","Yerkes",NA,0,"LP","06/11/2000","B",5,6,3,2,4,6,5,3,4,3,6,6,4,6,4,4,3,6,3,3,3,5,4,5,4,4,2,4,4,3,5,2,4,3,4,3,3,4,4,6,4,5,2,4.5,5,4,3,5.5,5,6,4,4.5,4,4,5,2.5,5,4,4,3.5,5,3.5,5.5,5.5,4,4.5,4.5,5,4,3.5,5.5,3,4.5,3,4.5,3.5,4.5,4,4.5,4.5,2.5,2,3.5,4.5,3.5
"117","Liza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,"3/19/1994","Georgia","Jimoh",0,"SS","1/19/99",1767,5,"Yerkes","B",NA,2,2,6,2,4,1,3,4,5,5,2,4,5,1,4,4,2,2,2,4,6,5,4,6,3,4,2,3,4,2,4,4,5,3,4,2,1,5,1,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","Lizzie","668","12/02/1999",131,11,1,7.2,3.7,0.1,379,52,12,202,9.4,4.9,138,3.2,102,1.1,11,3.5,19,20,49,124,53,1.8,274,"2/24/98",86,14,0.5,6.8,3.5,0.3,478,19,8,217,9,4.2,135,3.7,101,1.1,28,3.3,NA,NA,42,147,NA,NA,NA,"02/03/1997",83,17,0.7,7.2,3.2,0.4,396,21,7,211,9.5,5.9,135,4.5,100,0.8,28,4,NA,NA,49,98,NA,NA,NA,"02/09/1996",86,15,0.7,6.7,3.6,0.3,422,27,7,249,9.2,5.4,138,4,103,1.2,21,3.1,NA,NA,44,214,NA,NA,NA,360,386,646,464,-104,-78,182,108,"08/06/1990","Foxy","Edward",0,"SS","1/14/99",3083,8.7,"Yerkes","A",NA,3,3,5,4,4,3,3,3,3,6,3,4,7,1,6,6,4,3,3,4,5,3,3,6,3,4,3,5,4,2,4,2,5,4,4,1,1,6,1,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","Lolita","222","11/30/99",107,12,0.9,7.8,3.8,0.1,147,25,16,233,9,1.5,137,2.6,96,1,13,4,49,13,138,59,16,1.7,270,"05/01/1998",88,18,1.1,8.3,3.6,0.2,78,36,31,286,8.8,31,141,2.3,89,0.8,16,4.7,37,24,70,127,30,2.1,278,"3/17/97",106,13,0.9,7.6,3.1,0.4,58,25,26,283,9.3,1,140,2.3,92,0.7,14,4.5,NA,NA,76,100,NA,NA,NA,"3/25/96",112,16,1,7.8,3.5,0.4,86,35,46,310,9.5,2.8,142,2.3,87,0.8,16,4.3,NA,NA,57,385,NA,NA,NA,357,410,578,448.33,-91,-38,130,109,"08/01/1959","","",0,"WH","7/24/97",13872,39,"Yerkes","A",3,4,4,5,5,4,2,5,2,2,5,6,4,4,5,2,4,3,2,5,5,4,5,3,3,4,4,4,5,4,5,5,3,4,4,4,3,3,5,6,2,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","Lucas","631","9/24/03",115,7,1.1,8,4.1,0.4,248,24,25,193,9.7,2,145,4.1,104,1.1,6,3.9,44,39,48,302,21,2,286,"01/09/2003",116,11,1,7.2,3.7,0.2,289,35,25,197,9.2,3.5,138,3.9,101,1.1,11,3.5,55,38,70,266,20,2.2,274,"10/04/2001",118,11,1.2,7.4,3.7,0.2,841,30,27,159,9.8,3.3,145,3.7,100,1,9,3.7,40,21,60,211,22,2,287,"10/02/2000",103,13,1,7.5,3.7,0.1,1027,28,19,218,9.9,3.4,138,3.8,100,1,13,3.8,32,19,75,117,28,1.8,274,367,462,258,362.33,5,100,-104,110,"3/22/1993","Bo","Rogger",1,"WH","09/12/1997",1635,4.6,"Yerkes","A",2,1,6,7,2,2,6,4,6,7,6,1,2,4,3,5,2,4,6,3,4,5,7,4,3,3,2,3,5,5,2,3,6,2,4,2,3,4,5,2,2,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","Lucy","336","5/30/00",111,53,5,7.9,2.3,0.1,111,20,27,222,12.4,0.9,132,4,95,0.4,11,5.6,45,43,143,327,22,3.3,278,"9/16/98",96,27,2.1,9,2.1,0.1,67,14,22,248,8.1,2,136,3.7,98,0.3,13,6.9,42,33,75,157,19,2.1,275,"9/22/97",101,15,1.4,7.4,2,0.3,121,14,27,335,8.5,4.2,139,4.1,96,0.4,11,5.4,NA,NA,96,125,NA,NA,NA,"09/10/1996",89,19,1.2,7.2,2.2,0.3,67,19,22,343,8.7,3.8,142,4.2,97,0.4,16,5,NA,NA,76,129,NA,NA,NA,377,359,622,452.67,-76,-94,169,111,"07/01/1956","","",0,"DL","10/04/1997",15070,42.3,"Yerkes","B",NA,6,2,2,6,5,5,3,3,2,5,6,5,2,5,3,5,2,3,3,6,5,3,2,2,6,7,4,5,4,3,6,3,4,6,2,5,2,5,5,2,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","Lulu","476","1/22/04",95,17,0.6,7.7,3.7,0.3,96,9,16,206,9.9,2.8,143,2.9,100,0.9,28,4,35,29,70,91,13,1.7,283,"2/27/03",104,16,1.1,7.8,3.9,0.3,96,14,17,204,9.4,1.9,144,2.6,105,1,15,3.9,38,27,76,100,20,1.6,284,"02/12/2002",130,12,1.4,7.5,3.3,0.2,66,15,25,226,9.5,1.1,140,2.9,97,0.8,9,4.2,258,54,60,119,11,1.6,277,"2/27/01",101,10,0.9,7.4,3.8,0.3,92,11,17,213,9.5,1.6,140,2.5,99,1.1,11,3.6,19,17,76,71,26,1.4,274,350,380,329,353,-3,27,-24,112,"01/01/1957","","",0,"SS","1/14/99",15353,43.1,"Yerkes","B",NA,3,1,4,4,3,2,2,4,1,5,4,5,4,4,3,5,1,1,3,5,5,5,2,5,4,4,2,6,4,2,5,3,5,5,2,2,2,6,2,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","Luther","589","8/18/03",83,7,1.3,7.3,3.8,0.3,68,24,23,141,9.8,4.3,140,4.7,102,1.1,5,3.5,32,64,97,133,28,1.8,276,"06/11/2002",83,8,0.9,6.8,3.7,0.3,94,23,20,155,8.9,4,140,4.9,104,1.2,9,3.1,34,57,68,606,20,1.6,277,"7/24/01",96,10,1.3,6.6,3.8,0.5,131,23,19,149,9.9,3.3,138,4.4,102,1.4,8,2.8,35,36,62,148,31,1.6,274,"9/18/00",96,7,1,6.2,3,0.2,95,47,41,176,10.3,1.8,135,4.5,100,0.9,7,3.2,44,37,82,229,26,1.8,267,309,322,433,354.67,-46,-33,78,113,"1/14/1990","Pamela","Rogger",1,"AH","7/15/01",4200,11.8,"Yerkes","A",2,2,2,5,4,7,2,2,2,2,4,3,3,1,5,1,5,4,3,2,6,4,2,1,5,3,4,2,7,6,4,4,3,2,4,2,4,1,4,5,3,5,3,4,"1/14/1990","Pamela","Rogger","Yerkes",2,1,"MW","7/29/01","B",4,5,4,3,3,6,4,4,6,3,4,5,5,6,5,4,4,4,3,4,3,5,4,5,4,5,2,3,4,3,4,4,3,5,4,4,3,4,5,5,6,5,3,3,5.5,4,5,3.5,3,3.5,3,4,3,3.5,3,4,3.5,4.5,3.5,4,2.5,5,4,4,3,5,3.5,4,3.5,5,5.5,4,4.5,3.5,3,4.5,2.5,3.5,3,4,3.5,3,4,4.5,4
"124","Lux","485","4/13/04",73,11,0.9,7.3,3.8,0.2,32,36,17,206,8.8,4.9,136,3.1,96,1.1,12,3.5,17,17,122,167,17,1.6,267,"3/31/03",104,10,1.1,7.4,3.8,0.3,149,35,16,202,8.5,4.3,141,3.1,106,1.1,9,3.6,16,16,124,222,20,1.5,277,"5/14/02",107,11,1,7.9,4,0.3,132,29,25,222,9.1,4.8,142,3.4,100,1,11,3.9,16,19,107,253,20,1.7,280,"03/07/2001",128,11,1,7.4,3.5,0.1,135,29,15,206,9,2.7,140,3.9,101,0.9,11,3.9,23,9,67,96,20,2.3,279,433,321,379,377.67,55,-57,1,114,"8/16/1981","Marilyne","Walnut",1,"AH","7/26/01",7284,20.5,"Yerkes","A",11,2,6,5,3,4,3,2,2,3,3,3,3,3,5,3,4,4,5,4,4,3,5,4,4,1,1,2,3,3,5,3,5,4,4,4,5,4,4,6,5,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","Lyons","509","07/07/2004",62,112,6.6,7.8,4.2,0.3,76,39,49,155,17.6,1.6,136,4.6,95,1.2,17,3.6,106,71,104,496,25,3,305,"11/25/03",89,77,4.9,7.5,3.9,0.4,79,35,39,151,15,1,136,3.5,94,1.1,16,3.6,104,72,110,533,19,2.2,292,"11/12/2002",70,68,4.4,7.4,3.6,0.3,94,28,47,154,14.7,1,138,4.4,96,0.9,15,3.8,94,67,117,624,20,2.8,293,"11/09/2001",91,62,4.1,8.4,4.6,0.3,120,32,58,190,9,0.9,154,4.1,105,1.2,15,3.8,98,50,154,446,25,1.9,321,368,378,225,323.67,44,54,-99,115,"08/03/1984","Lilone","Rogger",1,"SS","1/14/99",5277,14.8,"Yerkes","B",NA,4,5,5,2,2,5,6,5,7,4,2,3,5,3,5,2,6,6,5,2,3,6,6,5,3,3,5,3,4,3,3,5,4,3,4,2,5,3,3,2,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
